Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F
"5000","World","6600","Country area","5110","Area","1000 ha","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444653.347700","A","13444653.347700","A","13444857.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444865.347700","A","13444731.347700","A","13444732.347700","A","13444732.347700","A","13444799.347700","A","13444801.347700","A","13434291.947700","A","13434301.947700","A","13433609.647700","A","13433611.647700","A","13433619.647700","A","13440493.647700","A","13437767.647700","A","13437767.647700","A","13437466.047700","A","13437505.067700","A","13437548.567700","A","13437595.117700","A","13441016.004800","A","13441211.726200","A","13441245.227400","A","13441257.711000","A","13461206.545100","A","13460973.724900","A","13461001.575900","A","13461029.449600","A","13460598.589600","A","13496302.905100","A","13496111.841300","A","13496860.146000","A","13496981.344900","A","13497316.097700","A","13497276.184800","A","13497298.756500","A"
"5000","World","6601","Land area","5110","Area","1000 ha","13040572.390900","A","13040570.390900","A","13040571.390900","A","13040571.390900","A","13040570.390900","A","13040569.390900","A","13040568.390900","A","13040567.390900","A","13040567.390900","A","13040566.390900","A","13040565.390900","A","13040554.390900","A","13040545.390900","A","13040497.390900","A","13040444.390900","A","13040421.390900","A","13040407.390900","A","13040405.390900","A","13040400.390900","A","13040380.390900","A","13040387.390900","A","13040367.390900","A","13040359.390900","A","13040206.490900","A","13040194.490900","A","13040203.490900","A","13040192.490900","A","13040190.490900","A","13040091.490900","A","13040090.490900","A","13040100.490900","A","12995803.690900","A","12995429.090900","A","12994224.390900","A","12993928.390900","A","12993882.890900","A","13000816.890900","A","12998213.690900","A","12998892.490900","A","13004794.736900","A","13004676.756900","A","13004458.079500","A","13005171.738500","A","13019834.402500","A","13020108.642600","A","13019890.483900","A","13019872.052600","A","13018284.334300","A","13018127.286200","A","13018365.523800","A","13018414.672100","A","13028961.097500","A","13028787.965600","A","13028722.955100","A","13029083.226100","A","13030051.867200","A","13030030.669400","A","13030099.703800","A","13030087.276500","A"
"5000","World","6602","Agriculture","5110","Area","1000 ha","4469406.784500","A","4479209.071500","A","4489181.248200","A","4497984.489600","A","4513361.351000","A","4518376.135700","A","4532046.503900","A","4566119.801100","A","4580052.778900","A","4566585.168500","A","4581373.296700","A","4591874.820000","A","4608925.580000","A","4618956.460000","A","4625015.830000","A","4627204.633300","A","4628968.296700","A","4643779.000000","A","4650474.600000","A","4665972.438000","A","4668121.580000","A","4685873.920000","A","4694670.470000","A","4724844.070000","A","4756383.247000","A","4760989.882000","A","4776655.150000","A","4793854.490000","A","4805857.630000","A","4798043.810000","A","4789927.887400","A","4828952.996000","A","4812993.434000","A","4833752.068000","A","4833862.960000","A","4841499.732000","A","4861725.424000","A","4875189.116000","A","4878210.583000","A","4879532.240000","A","4881945.245200","A","4872924.560900","A","4857648.637600","A","4862560.460800","A","4858608.497200","A","4846323.413700","A","4839908.100100","A","4829043.656600","A","4821196.169200","A","4818056.455000","A","4828522.742000","A","4790964.280600","A","4792144.723800","A","4799237.036300","A","4759845.681500","A","4766717.775400","A","4794419.724600","A","4775201.292500","A","4778840.661200","A"
"5000","World","6610","Agricultural land","5110","Area","1000 ha","4469406.784500","A","4479209.071500","A","4489181.248200","A","4497984.489600","A","4513361.351000","A","4518376.135700","A","4532046.503900","A","4566119.801100","A","4580052.778900","A","4566585.168500","A","4581373.296700","A","4591874.820000","A","4608925.580000","A","4618956.460000","A","4625015.830000","A","4627204.633300","A","4628968.296700","A","4643779.000000","A","4650474.600000","A","4665972.438000","A","4668121.580000","A","4685873.920000","A","4694670.470000","A","4724844.070000","A","4756383.247000","A","4760989.882000","A","4776655.150000","A","4793854.490000","A","4805857.630000","A","4798043.810000","A","4789927.887400","A","4828952.996000","A","4812993.434000","A","4833752.068000","A","4833862.960000","A","4841499.732000","A","4861725.424000","A","4875189.116000","A","4878210.583000","A","4879532.240000","A","4881945.245200","A","4872924.560900","A","4857648.637600","A","4817356.460800","A","4823689.497200","A","4820700.413700","A","4812814.600100","A","4801043.656600","A","4796424.169200","A","4795848.455000","A","4814971.142000","A","4772566.280600","A","4763129.844300","A","4761795.436200","A","4736496.959600","A","4732764.163000","A","4767232.499500","A","4750459.259700","A","4752110.710600","A"
"5000","World","6620","Cropland","5110","Area","1000 ha","1351225.643200","A","1354683.516000","A","1362203.732600","A","1364600.959900","A","1370280.334300","A","1367334.709000","A","1371165.907200","A","1383093.546700","A","1398605.476000","A","1394463.022600","A","1390564.940000","A","1390648.930000","A","1397658.790000","A","1395883.970000","A","1395172.340000","A","1401859.753300","A","1402371.606700","A","1411382.610000","A","1416060.710000","A","1421115.448000","A","1421204.090000","A","1432902.930000","A","1438800.280000","A","1457707.780000","A","1473867.357000","A","1481208.492000","A","1484144.960000","A","1483573.300000","A","1484217.740000","A","1486009.580000","A","1489498.547000","A","1485901.940000","A","1486230.500000","A","1485169.250000","A","1485598.750000","A","1485985.570000","A","1490852.850000","A","1491422.380000","A","1495521.050000","A","1492847.860000","A","1493032.325200","A","1491222.198900","A","1500001.805600","A","1506679.612800","A","1511389.202200","A","1508261.891700","A","1509851.411100","A","1511861.660600","A","1515471.496200","A","1518920.025000","A","1529942.500000","A","1543514.264800","A","1546792.141700","A","1547908.566600","A","1549211.951800","A","1551244.033100","A","1559083.817500","A","1557248.456100","A","1556059.240400","A"
"5000","World","6621","Arable land","5110","Area","1000 ha","1273083.536300","A","1274808.343300","A","1282124.136400","A","1283421.644900","A","1288553.605200","A","1285079.984600","A","1288405.187500","A","1299273.112900","A","1313861.014000","A","1308356.760600","A","1303447.040000","A","1302758.630000","A","1308386.390000","A","1305520.470000","A","1303771.940000","A","1309014.353300","A","1308149.106700","A","1315945.310000","A","1319279.810000","A","1322749.048000","A","1322025.090000","A","1333080.830000","A","1337574.680000","A","1356016.780000","A","1370038.257000","A","1374740.800000","A","1374480.710000","A","1371623.300000","A","1371007.390000","A","1370437.780000","A","1372923.779900","A","1367912.740000","A","1365816.100000","A","1361876.240000","A","1361138.940000","A","1360204.460000","A","1363559.330000","A","1362620.960000","A","1363855.530000","A","1359278.910000","A","1357122.754400","A","1354006.048900","A","1360377.035600","A","1364368.027800","A","1366252.992300","A","1360575.626900","A","1358877.161400","A","1359399.055900","A","1360604.636600","A","1361100.510400","A","1369817.165500","A","1378819.157900","A","1380990.273000","A","1381903.772500","A","1381954.293500","A","1382841.354900","A","1387719.175700","A","1385415.185800","A","1383346.290100","A"
"5000","World","6650","Land under permanent crops","5110","Area","1000 ha","78142.106900","A","79875.172700","A","80079.596200","A","81179.315000","A","81726.729100","A","82254.724400","A","82760.719700","A","83820.433800","A","84744.462000","A","86106.262000","A","87117.900000","A","87890.300000","A","89272.400000","A","90363.500000","A","91400.400000","A","92845.400000","A","94222.500000","A","95437.300000","A","96780.900000","A","98366.400000","A","99178.352500","A","99822.100000","A","101225.600000","A","101691.000000","A","103829.100000","A","106467.692000","A","109664.250000","A","111950.000000","A","113210.350000","A","115571.800000","A","116574.767000","A","117989.200000","A","120414.400000","A","123293.010000","A","124459.810000","A","125780.892700","A","127293.520000","A","128801.420000","A","131665.520000","A","133568.950000","A","135909.410000","A","137216.150000","A","139624.770000","A","142311.584900","A","145136.209900","A","147686.916100","A","150974.249800","A","152462.604700","A","154866.859600","A","157819.514600","A","160125.297400","A","161970.394400","A","163112.443700","A","163350.656700","A","164638.808300","A","165819.125600","A","168814.171600","A","169319.732900","A","170235.839400","A"
"5000","World","6655","Land under perm. meadows and pastures","5110","Area","1000 ha","3118181.141300","A","3124525.555500","A","3126977.515600","A","3133383.529700","A","3143081.016700","A","3151041.426700","A","3160880.596700","A","3183026.254400","A","3181447.302900","A","3172122.145900","A","3190808.356700","A","3201225.890000","A","3211266.790000","A","3223072.490000","A","3229843.490000","A","3225344.880000","A","3226596.690000","A","3232396.390000","A","3234413.890000","A","3244856.990000","A","3246917.490000","A","3252970.990000","A","3255870.190000","A","3267136.290000","A","3282515.890000","A","3279781.390000","A","3292510.190000","A","3310281.190000","A","3321639.890000","A","3312034.230000","A","3300429.821000","A","3343051.056000","A","3326762.934000","A","3348582.818000","A","3348264.210000","A","3355514.162000","A","3370872.574000","A","3383766.736000","A","3382689.533000","A","3386684.380000","A","3388912.620000","A","3381702.192000","A","3357646.672000","A","3310676.618000","A","3312300.095000","A","3312438.192000","A","3302962.969000","A","3289181.716000","A","3280952.403000","A","3276928.190000","A","3285013.552000","A","3229051.715800","A","3216337.702500","A","3213868.246200","A","3187282.023700","A","3181518.598900","A","3208128.831300","A","3193180.826600","A","3196029.677100","A"
"5000","World","6646","Forest land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4231591.372400","A","4228595.032400","A","4220756.642400","A","4212918.252300","A","4205079.862300","A","4197241.472300","A","4189403.082300","A","4181564.692300","A","4173726.302200","A","4165887.912200","A","4158049.522200","A","4152876.264400","A","4147703.006600","A","4142529.748800","A","4137356.490900","A","4132183.233100","A","4127009.975300","A","4121836.717500","A","4116663.459700","A","4111490.201900","A","4106316.944000","A","4101827.050400","A","4097337.156800","A","4092847.263200","A","4088357.369600","A","4083867.475900","A","4080603.542200","A","4073757.184500","A","4068923.274200","A","4063843.080000","A"
"5000","World","6646","Forest land","72151","Carbon stock in living biomass","million tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"297168.489400","A","297173.729600","A","296948.829500","A","296723.929400","A","296499.029300","A","296274.129200","A","296049.229100","A","295824.329000","A","295599.428900","A","295374.528800","A","295149.628700","A","295000.138400","A","294850.648000","A","294701.157600","A","294551.667200","A","294402.176900","A","294252.686500","A","294103.196100","A","293953.705700","A","293804.215400","A","293654.725000","A","293834.714000","A","294014.702900","A","294194.691900","A","294374.680800","A","294554.669800","A","294750.789700","A","294474.126200","A","294450.412300","A","294295.916600","A"
"5000","World","6717","Naturally regenerating forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4051780.441400","A","4044585.044800","A","4032656.758200","A","4020728.471600","A","4008800.184900","A","3996871.898300","A","3984943.611700","A","3973015.325100","A","3961087.038500","A","3949158.751800","A","3937230.465200","A","3926886.121000","A","3916541.776800","A","3906197.432500","A","3895853.088300","A","3885508.744100","A","3875164.399900","A","3864820.055600","A","3854475.711400","A","3844131.367200","A","3833787.022900","A","3825489.909000","A","3817192.795000","A","3808895.681100","A","3800598.567200","A","3792301.453200","A","3786533.512700","A","3777981.578200","A","3770514.925400","A","3762919.333700","A"
"5000","World","6716","Planted Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178718.880000","A","183032.851000","A","187092.922000","A","191152.993000","A","195213.064000","A","199273.135000","A","203333.206000","A","207393.277000","A","211453.348000","A","215513.419000","A","219573.490000","A","224703.093000","A","229832.696000","A","234962.299000","A","240091.902000","A","245221.505000","A","250351.108000","A","255480.711000","A","260610.314000","A","265739.917000","A","270869.520000","A","274638.714000","A","278407.908000","A","282177.102000","A","285946.296000","A","289715.490000","A","292197.200000","A","293879.800000","A","296500.520000","A","299003.930000","A"
"5000","World","6670","Other land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4006231.384300","A","4022195.696900","A","3946712.178300","A","3970135.530400","A","3956010.586400","A","3963442.084400","A","3963598.202400","A","3958144.900400","A","3949916.398500","A","3955412.121500","A","3967816.454500","A","3970458.727100","A","3984433.969200","A","4004935.300400","A","4019820.202900","A","4029219.657200","A","4046158.339600","A","4057728.279700","A","4071724.663400","A","4084356.355800","A","4092572.137000","A","4085933.939000","A","4138653.019500","A","4141542.927300","A","4140807.711100","A","4185418.222700","A","4182778.694600","A","4161902.249700","A","4186022.956800","A","4187863.452700","A"
"5000","World","6680","Inland waters","5110","Area","1000 ha","401558.765900","A","401560.765900","A","401559.765900","A","401559.765900","A","401560.765900","A","401561.765900","A","401562.765900","A","401563.765900","A","401563.765900","A","401564.765900","A","401565.765900","A","401576.765900","A","401585.765900","A","401633.765900","A","401686.765900","A","401709.765900","A","401511.765900","A","401513.765900","A","401722.765900","A","401750.765900","A","401743.765900","A","401763.765900","A","401771.765900","A","401924.665900","A","401936.665900","A","401927.665900","A","401804.665900","A","401807.665900","A","401906.665900","A","401974.665900","A","401966.665900","A","435754.065900","A","436138.441100","A","436650.631900","A","436946.244700","A","436997.845900","A","436936.063300","A","436812.751800","A","436133.641700","A","429928.941500","A","430086.941500","A","430348.630600","A","429681.189900","A","418438.479900","A","418359.798400","A","418610.225800","A","418634.851400","A","440168.241000","A","440088.313900","A","439873.927300","A","439433.098500","A","427159.617200","A","427358.250800","A","427220.597500","A","427516.212300","A","426539.881800","A","426930.659000","A","426841.851800","A","426855.903800","A"
"5000","World","6690","Land area equipped for irrigation","5110","Area","1000 ha","161148.000000","A","163682.000000","A","165638.000000","A","167747.000000","A","169704.000000","A","172668.000000","A","175205.700000","A","178775.000000","A","181454.000000","A","184302.000000","A","187754.000000","A","191364.600000","A","196133.000000","A","199106.000000","A","202511.800000","A","206634.700000","A","210096.200000","A","214417.000000","A","217753.500000","A","221210.400000","A","226729.500000","A","231026.900000","A","234264.850000","A","237730.400000","A","241487.900000","A","245210.400000","A","248218.130000","A","251075.630000","A","254261.430000","A","258045.700000","A","260752.430000","A","263894.740000","A","266202.340000","A","269158.840000","A","272748.030000","A","276988.630000","A","279839.610000","A","282756.780000","A","285636.200000","A","289332.080000","A","294177.186000","A","299543.336000","A","304961.205000","A","307781.513600","A","309984.211100","A","312045.456400","A","314363.940600","A","315987.725900","A","318634.367400","A","321895.322000","A","324884.109000","A","328677.250000","A","331772.281900","A","333822.312800","A","336090.226700","A","338118.397600","A","339833.982500","A","340819.075600","A","341585.127000","A"
"5000","World","6671","Agriculture area under organic agric.","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21891.660000","A","29211.150000","A","30001.324000","A","31814.784000","A","34605.774000","A","36863.037000","A","35803.759100","A","36558.650000","A","37630.440000","A","35868.050000","A","45307.054200","A","50967.748600","A","57714.107400","A","69540.755300","A","71116.595100","A","72213.289400","A"
"5000","World","6672","Agriculture area certified organic","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18144.330000","A","17880.390000","A","20152.510000","A","24625.530000","A","13057.300000","A","27402.706000","A","15127.821900","A","25207.610000","A","27467.530000","A","25800.920000","A","32398.977900","A","37345.817000","A","20058.268200","A","18576.311500","A","55342.601100","A","54606.907000","A"
"5000","World","6714","Primary Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1312936.404000","A","1311506.064400","A","1310075.724800","A","1308645.385200","A","1307215.045600","A","1305784.706000","A","1304354.366400","A","1302924.026800","A","1301493.687200","A","1300063.347600","A","1298633.008000","A","1295752.767400","A","1292872.526800","A","1289992.286200","A","1287112.045600","A","1284231.805000","A","1285011.245600","A","1285790.686200","A","1286570.126800","A","1287349.567400","A","1288129.008000","A","1285946.650600","A","1283764.293200","A","1281581.935800","A","1279399.578400","A","1277217.221000","A","1277217.221000","A","1277217.221000","A",,,,
"5100","Africa","6600","Country area","5110","Area","1000 ha","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3031837.500000","A","3035448.407100","A","3035448.398500","A","3035448.379700","A","3035448.474000","A","3035448.408100","A","3035448.437900","A","3035448.368900","A","3035473.822600","A","3034991.762600","A","3034992.766100","A","3034992.673300","A","3034992.974000","A","3034992.740900","A","3034993.000700","A","3034992.771900","A","3034991.771900","A"
"5100","Africa","6601","Land area","5110","Area","1000 ha","2964906.500000","A","2964906.500000","A","2964906.500000","A","2964906.500000","A","2964906.500000","A","2964906.500000","A","2964906.500000","A","2964906.500000","A","2964906.500000","A","2964906.500000","A","2964906.500000","A","2964906.500000","A","2964902.500000","A","2964862.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2964822.500000","A","2979687.987900","A","2979692.590800","A","2979694.811900","A","2979702.780600","A","2979697.242900","A","2979699.280100","A","2979768.529300","A","2979794.424700","A","2990330.480200","A","2990330.718600","A","2990322.910300","A","2990323.296400","A","2990312.884500","A","2990312.088700","A","2990310.791200","A","2990310.791200","A"
"5100","Africa","6602","Agriculture","5110","Area","1000 ha","1041602.530000","A","1042196.020000","A","1045087.930000","A","1046183.090000","A","1049000.150000","A","1047563.010000","A","1050228.890000","A","1052089.970000","A","1059014.050000","A","1057026.490000","A","1059717.580000","A","1055757.020000","A","1060424.020000","A","1056460.020000","A","1056499.020000","A","1058113.020000","A","1054271.020000","A","1054721.020000","A","1054190.020000","A","1058072.020000","A","1051487.020000","A","1053565.260000","A","1055664.760000","A","1060480.280000","A","1067042.020000","A","1076466.020000","A","1079343.020000","A","1084600.020000","A","1088811.020000","A","1075189.390000","A","1067166.709000","A","1072834.828000","A","1061175.392000","A","1066853.466000","A","1074628.205000","A","1076004.444000","A","1080256.503000","A","1082740.552000","A","1087804.086000","A","1091282.240000","A","1096168.445000","A","1099335.890000","A","1107431.465000","A","1110673.713000","A","1119065.040000","A","1121085.017000","A","1124713.954000","A","1130468.391000","A","1134684.128000","A","1138134.805000","A","1141480.488000","A","1109281.461500","A","1113335.870000","A","1114665.072500","A","1115806.227100","A","1118210.665000","A","1119303.482800","A","1120011.547500","A","1118689.174800","A"
"5100","Africa","6610","Agricultural land","5110","Area","1000 ha","1041602.530000","A","1042196.020000","A","1045087.930000","A","1046183.090000","A","1049000.150000","A","1047563.010000","A","1050228.890000","A","1052089.970000","A","1059014.050000","A","1057026.490000","A","1059717.580000","A","1055757.020000","A","1060424.020000","A","1056460.020000","A","1056499.020000","A","1058113.020000","A","1054271.020000","A","1054721.020000","A","1054190.020000","A","1058072.020000","A","1051487.020000","A","1053565.260000","A","1055664.760000","A","1060480.280000","A","1067042.020000","A","1076466.020000","A","1079343.020000","A","1084600.020000","A","1088811.020000","A","1075189.390000","A","1067166.709000","A","1072834.828000","A","1061175.392000","A","1066853.466000","A","1074628.205000","A","1076004.444000","A","1080256.503000","A","1082740.552000","A","1087804.086000","A","1091282.240000","A","1096168.445000","A","1099335.890000","A","1107431.465000","A","1110673.713000","A","1119065.040000","A","1121085.017000","A","1124713.954000","A","1130468.391000","A","1134684.128000","A","1138134.805000","A","1141480.488000","A","1109281.461500","A","1113335.870000","A","1114665.072500","A","1115806.227100","A","1118122.765000","A","1119215.582800","A","1119923.647500","A","1118601.274800","A"
"5100","Africa","6620","Cropland","5110","Area","1000 ha","167285.510000","A","169130.000000","A","173145.910000","A","175455.070000","A","179089.130000","A","177447.990000","A","180057.870000","A","181780.950000","A","188632.030000","A","186555.470000","A","187281.560000","A","183344.000000","A","188993.000000","A","184853.000000","A","185800.000000","A","187190.000000","A","182231.000000","A","182110.000000","A","181054.000000","A","183202.000000","A","179936.000000","A","181784.240000","A","182609.740000","A","187244.260000","A","192107.000000","A","197867.000000","A","198265.000000","A","199947.000000","A","201620.000000","A","203631.000000","A","207368.500000","A","210321.780000","A","214218.680000","A","216356.160000","A","221505.500000","A","224657.960000","A","225999.420000","A","227217.620000","A","230209.000000","A","230453.000000","A","229906.920000","A","233063.080000","A","240766.370000","A","241920.485000","A","246075.170000","A","246886.755000","A","250122.700000","A","254145.745000","A","254172.990000","A","257910.125000","A","262008.470000","A","273437.927500","A","275139.305000","A","275458.662500","A","275523.737100","A","277006.812900","A","277279.678100","A","277053.475500","A","275731.122800","A"
"5100","Africa","6621","Arable land","5110","Area","1000 ha","152130.510000","A","153493.000000","A","157375.910000","A","159240.070000","A","162643.130000","A","160953.990000","A","163740.870000","A","165311.950000","A","171758.030000","A","169327.470000","A","169792.560000","A","165611.000000","A","170907.000000","A","166433.000000","A","167000.000000","A","168058.000000","A","162560.000000","A","162167.000000","A","160886.000000","A","162812.000000","A","159516.000000","A","161011.240000","A","161462.740000","A","165686.260000","A","170078.000000","A","175625.000000","A","175843.000000","A","177103.000000","A","178280.000000","A","179861.000000","A","183173.000000","A","185744.280000","A","189193.180000","A","190960.660000","A","195720.000000","A","198609.460000","A","199697.920000","A","200318.120000","A","202928.500000","A","202445.500000","A","201534.320000","A","204491.480000","A","211543.770000","A","212257.000100","A","215727.300100","A","216510.500200","A","219009.860300","A","222933.220300","A","222249.380400","A","224943.530400","A","228720.025500","A","237267.790600","A","238525.130600","A","238401.090700","A","238473.467800","A","239858.446200","A","240121.426000","A","239767.997900","A","238469.440800","A"
"5100","Africa","6650","Land under permanent crops","5110","Area","1000 ha","15155.000000","A","15637.000000","A","15770.000000","A","16215.000000","A","16446.000000","A","16494.000000","A","16317.000000","A","16469.000000","A","16874.000000","A","17228.000000","A","17489.000000","A","17733.000000","A","18086.000000","A","18420.000000","A","18800.000000","A","19132.000000","A","19671.000000","A","19943.000000","A","20168.000000","A","20390.000000","A","20420.000000","A","20773.000000","A","21147.000000","A","21558.000000","A","22029.000000","A","22242.000000","A","22422.000000","A","22844.000000","A","23340.000000","A","23770.000000","A","24195.500000","A","24577.500000","A","25025.500000","A","25395.500000","A","25785.500000","A","26048.500000","A","26301.500000","A","26899.500000","A","27280.500000","A","28007.500000","A","28372.600000","A","28571.600000","A","29222.600000","A","29663.484900","A","30347.869900","A","30376.254800","A","31112.839700","A","31212.524700","A","31923.609600","A","32966.594600","A","33288.407400","A","33445.424400","A","33924.749400","A","34403.434300","A","34431.419200","A","34564.804200","A","34609.977100","A","34772.490100","A","34783.982000","A"
"5100","Africa","6655","Land under perm. meadows and pastures","5110","Area","1000 ha","874317.020000","A","873066.020000","A","871942.020000","A","870728.020000","A","869911.020000","A","870115.020000","A","870171.020000","A","870309.020000","A","870382.020000","A","870471.020000","A","872436.020000","A","872413.020000","A","871431.020000","A","871607.020000","A","870699.020000","A","870923.020000","A","872040.020000","A","872611.020000","A","873136.020000","A","874870.020000","A","871551.020000","A","871781.020000","A","873055.020000","A","873236.020000","A","874935.020000","A","878599.020000","A","881078.020000","A","884653.020000","A","887191.020000","A","871558.390000","A","859798.209000","A","862513.048000","A","846956.712000","A","850497.306000","A","853122.705000","A","851346.484000","A","854257.083000","A","855522.932000","A","857595.086000","A","860829.240000","A","866261.525000","A","866272.810000","A","866665.095000","A","868753.228000","A","872989.870000","A","874198.262000","A","874591.254000","A","876322.646000","A","880511.138000","A","880224.680000","A","879472.018000","A","835843.534000","A","838196.565000","A","839206.410000","A","840282.490000","A","841115.952100","A","841935.904800","A","842870.172000","A","842870.152000","A"
"5100","Africa","6646","Forest land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"742801.276900","A","739526.034000","A","736250.791100","A","732975.548200","A","729700.305300","A","726425.062500","A","723149.819600","A","719874.576700","A","716599.333800","A","713324.090900","A","710048.848000","A","706645.500200","A","703242.152400","A","699838.804600","A","696435.456800","A","693032.109000","A","689628.761200","A","686225.413400","A","682822.065600","A","679418.717800","A","676015.370000","A","672108.760000","A","668202.150000","A","664295.540000","A","660388.930000","A","656482.320000","A","652481.384300","A","648548.990000","A","644618.828000","A","640608.550000","A"
"5100","Africa","6646","Forest land","72151","Carbon stock in living biomass","million tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58520.019600","A","58274.337600","A","58028.655700","A","57782.973700","A","57537.291700","A","57291.609800","A","57045.927800","A","56800.245800","A","56554.563900","A","56308.881900","A","56063.199900","A","55808.315800","A","55553.431600","A","55298.547400","A","55043.663300","A","54788.779100","A","54533.895000","A","54279.010800","A","54024.126600","A","53769.242500","A","53514.358300","A","53202.468600","A","52890.578900","A","52578.689200","A","52266.799500","A","51954.909800","A","51666.607600","A","51265.438800","A","50960.399300","A","50654.360600","A"
"5100","Africa","6717","Naturally regenerating forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"734301.049200","A","730983.743100","A","727666.437000","A","724349.130900","A","721031.824700","A","717714.518600","A","714397.212500","A","711079.906400","A","707762.600200","A","704445.294100","A","701127.988000","A","697554.297200","A","693980.606400","A","690406.915600","A","686833.224800","A","683259.534000","A","679685.843200","A","676112.152400","A","672538.461600","A","668964.770800","A","665391.080000","A","661405.447000","A","657419.814000","A","653434.181000","A","649448.548000","A","645462.915000","A","641415.479000","A","637412.763000","A","633478.478000","A","629311.890000","A"
